,page_id,title,attribute,text_offset_start_line_id,text_offset_start_offset,text_text,html_offset_start_line_id,html_offset_start_offset,html_text,text_offset_end_line_id,text_offset_end_offset,html_offset_end_line_id,html_offset_end_offset,system_03011,system_10011,system_05010,system_07011,system_02010,system_01011,text_offset_start,text_offset_end,html_offset_start,html_offset_end,correct,worker_Lns201407,worker_marble00,worker_tokumei3578,worker_MasatoYoshihara,worker_kisaran455,worker_diamante007,worker_stonewood,worker_recluse,worker_hona15,worker_tidy-blues,worker_uni-7188,worker_DNF38,worker_angari14,worker_kanatalanc,worker_bungoya_t,worker_ch_ch,worker_tomur106,worker_tomomintea,worker_kumin1,worker_momo_41049,worker_myu-2,worker_kuruupu,worker_minasenantoka,worker_mmm07r,worker_ubermensch,worker_pssky,worker_bvglp11,worker_nekoNO1,worker_mochachi,worker_huku1,worker_rinaria_tia,worker_kitajima,worker_ekd00,worker_ripmaykoro05one,worker_kitanokenta,worker_dorae1019,worker_asokoha,worker_bpktwn8181,worker_lanamaace,worker_takahiro0655,worker_chihiro999,worker_natsu-68,worker_kyaitokosan2,worker_lan1374,worker_doraiai51,worker_banas,worker_u2424,worker_rechard,worker_hyro_8333,worker_fayefaye,worker_burrell1931,worker_wata_yuki,worker_varacuda,worker_yuna1127,worker_PFOG0112,worker_lc02102,worker_mas_529,worker_akkun1,worker_tapdancemisei,worker_nyantakun,worker_inui,worker_MsaTK84,worker_shoun,worker_fujikao19,worker_kazu_mission,worker_komichi21,worker_hysq77,worker_cubebox,worker_yy-yamazaki,worker_r_a_g_55,worker_m-mon2,worker_ca2_se_9ci,worker_neroli_83574,worker_5c5d6c949acf2,worker_ralance,worker_miumiu-001,worker_imati,worker_suxsun0147,worker_emuxa345,worker_217murakami,worker_peka,worker_toscp,worker_truenoAE101,worker_mayumi_ogiuchi,worker_Kaocang46,worker_monmon333,worker_Luke_Sky,worker_koujikouji44,worker_ai_ka,worker_panpan1,worker_aladdin,worker_tamori,worker_monmon3,worker_tomotw,worker_lanlanshiy,worker_Tea-Sky,worker_cm8672,worker_hiroshi1624,worker_smozby,worker_mosa1017,worker_y-Nishin,worker_makiwo,worker_na-ko51,worker_lcptn15,worker_yukikou,worker_kyoushinrie,worker_mabu3,worker_maf111,worker_kuronyachi,worker_uemon-no-jou,worker_Weetabix,worker_hima_write,worker_kakiagezan,worker_ammer1022,worker_norynory,worker_st001,worker_hiyusutsugeshi,worker_moaimoai,worker_ako819,worker_shamneko,worker_hideo_ueda,worker_schuman48,worker_taberun3,worker_shirochansan,worker_ken_sio_2211,worker_Nao0101,worker_MorryBK,worker_toyo_1968,worker_mumu18650,worker_kusiro509,worker_tamic,worker_beiko777,worker_BK_WORKS,worker_Sato-fr,worker_lanctaro24,worker_lilybenzo810,worker_z129,worker_korokorokun,worker_muzieak1968,worker_m4AfTvGY,worker_kazuya23001,worker_y-ichii,worker_hey8,worker_miniC1kame,count_yes,count_no,count_na,MV
1371,145876,猪苗代湖,所在地,50,17,福島県会津若松市、郡山市、耶麻郡猪苗代町にまたがる,50,143,"福島県</a><a href=""/index.php/%E4%BC%9A%E6%B4%A5%E8%8B%A5%E6%9D%BE%E5%B8%82"" title=""会津若松市"">会津若松市</a>、<a href=""/index.php/%E9%83%A1%E5%B1%B1%E5%B8%82"" title=""郡山市"">郡山市</a>、<a href=""/index.php/%E8%80%B6%E9%BA%BB%E9%83%A1"" title=""耶麻郡"">耶麻郡</a><a href=""/index.php/%E7%8C%AA%E8%8B%97%E4%BB%A3%E7%94%BA"" title=""猪苗代町"">猪苗代町</a>にまたがる",50,42,50,462,True,True,,True,True,,2765,2790,13232,13551,True,,,,,,,,,yes,,,,,,,yes,,,yes,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,yes,,,,,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,yes
4386,27167,支笏湖,最大水深,44,0,360.1 m,44,0,"360.1 <a href=""/index.php/%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""メートル"">m",44,7,44,78,,,True,True,True,True,2641,2648,8416,8494,True,,,,,,,,,yes,,,,,,,yes,,,yes,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,yes,,,,,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,yes
4089,2390786,大切畑ため池,長さ,46,0,125 m,46,0,125 m,46,5,46,5,,True,,,,,2447,2452,7630,7635,False,,,,,,yes,,,,,,no,,,,,,,no,,,,,yes,,yes,,no,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,1,yes
4596,2802797,ファグナーノ湖,所在地,58,100,ティエラ・デル・フエゴ州,58,276,ティエラ・デル・フエゴ州,58,112,58,288,True,,,,,,3126,3138,11947,11959,False,,,,,,yes,,,,,,yes,,,,,,,no,,,,,yes,,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,yes
5850,3517196,刈込池,所在地,36,7,福井県大野市上打波,36,179,福井県大野市上打波,36,16,36,188,,True,True,True,,,2334,2343,5089,5098,True,,,,,,yes,,,,,,yes,,,,,,,yes,,,,,yes,,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,yes
326,1096642,荒川第一調節池,所在地,92,397,羽根倉橋付近,92,1965,羽根倉橋</a>付近,92,403,92,1975,,,,True,,,3950,3956,17064,17074,False,,,,,,yes,,,,,,no,,,,,,,no,,,,,no,,no,,yes,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,no
4612,2802797,ファグナーノ湖,面積,58,3,645 km2,58,6,645 km<sup>2,58,10,58,18,True,True,True,True,True,,3029,3036,11677,11689,True,,,,,,yes,,,,,,yes,,,,,,,yes,,,,,yes,,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,yes
4717,2966274,女神湖,形成時期,70,30,江戸時代,70,333,江戸時代,70,34,70,337,True,,,,,,3124,3128,15162,15166,False,no,,,,,no,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,yes
8274,951230,泡瀬干潟,動物,79,0,シギ,79,7,シギ,79,2,79,9,True,,,True,True,,4091,4093,14401,14403,True,yes,,,,,yes,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,no,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,yes
3295,2239242,上池,島,38,4,北緯34度55分34.3秒,38,374,北緯34度55分34.3秒,38,17,38,387,,True,,,,,2274,2287,5222,5235,False,no,,,,,no,,,no,,,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,no,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,yes
8257,951230,泡瀬干潟,島,63,125,高島,63,984,高島,63,127,63,986,,,,,True,,2993,2995,9842,9844,False,no,,,,,no,,,no,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,no,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,no,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,no
7936,687963,藺牟田池,別名,62,59,藺牟田富士,62,62,藺牟田富士,62,64,62,67,,,,,True,,2717,2722,9992,9997,False,no,no,,,,,,,,,,,yes,,,,,,no,,,,,,,no,,,,no,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,no
5596,3249598,水尻池,観光地,101,44,沢見塚古墳,101,293,沢見塚古墳,101,49,101,298,,,,,True,,4529,4534,29283,29288,False,yes,yes,,,,,,,,,,,yes,,,,,,no,,,,,,,yes,,,,na,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,yes
1264,143182,木崎湖,植物,98,0,サクラ,98,85,サクラ,98,3,98,88,,,,,True,,3961,3964,18439,18442,False,no,no,,,,,,,,,,,yes,,,,,,no,,,,,,,no,,,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,no
6106,376231,中綱湖,別名,80,10,ワカサギ,80,194,ワカサギ,80,14,80,198,,True,,,,,2926,2930,13227,13231,False,no,yes,,,,,,,,,,,no,,,,,,no,,,,,,,no,,,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,no
6404,443223,トバ湖,所在地,46,37,スマトラ島北部,46,355,スマトラ島</a>北部,46,44,46,366,True,True,,True,True,,2746,2753,10558,10569,True,,,,,,,,,,,,,yes,yes,,,,,,,,,yes,yes,yes,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,10,0,0,yes
4372,27167,支笏湖,種類,85,37,活火山,85,180,活火山,85,40,85,183,,True,,,,,3559,3562,16197,16200,False,,,,,,,,,,,,,no,yes,,,,,,,,,yes,no,no,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,,,5,4,1,yes
6998,54796,カスピ海,種類,151,91,湖,151,98,湖,151,92,151,99,,True,,,,,16786,16787,63492,63493,False,,,,,,,,,,,,,yes,yes,,,,,,,,,yes,na,na,,,,,,,na,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,na,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,,,4,1,5,yes
5822,344043,大正池 (松本市),所在地,84,4,長野県松本市安曇上高地,84,8,長野県松本市安曇上高地,84,15,84,19,True,True,,,True,,3299,3310,10855,10866,True,,,,,,,,,,,,,yes,yes,,,,,,,,,yes,yes,yes,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,10,0,0,yes
8510,951230,泡瀬干潟,公園,126,134,具志川・与勝方面,126,691,具志川・与勝方面,126,142,126,699,,,,True,,,6388,6396,25756,25764,False,,,,,,,,,,,,,no,yes,,,,,,,,,yes,no,no,,,,,,,no,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,,,4,5,1,no
7337,54796,カスピ海,別名,114,125,オオチョウザメ,114,529,オオチョウザメ,114,132,114,536,,True,,,,,12445,12452,42831,42838,False,,,,no,,,,,,,,no,no,,,,,,,,,,,no,,,,,,no,,no,,,,,,,,,,no,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,no
4476,27167,支笏湖,名前の謂れ,146,7,支笏湖を「シコッペッ[8]（支笏川、現在の千歳川）の水源の湖」の意で「シコットホ[9]」（シコツ川・その湖）あるいは「シコット[10]」（シコツ川・湖）と呼び[11]、改まった場合には「シコテムコ・エアン・パラト」（シコツ川の・水源・そこに・ある・広い湖）と称えていたという,146,115,"支笏湖を「シコッペッ<sup id=""cite_ref-8"" class=""reference""><a href=""#cite_note-8"">&#91;8&#93;</a></sup>（支笏川、現在の<a href=""/index.php/%E5%8D%83%E6%AD%B3%E5%B7%9D"" title=""千歳川"">千歳川</a>）の水源の湖」の意で「シコットホ<sup id=""cite_ref-9"" class=""reference""><a href=""#cite_note-9"">&#91;9&#93;</a></sup>」（シコツ川・その湖）あるいは「シコット<sup id=""cite_ref-10"" class=""reference""><a href=""#cite_note-10"">&#91;10&#93;</a></sup>」（シコツ川・湖）と呼び<sup id=""cite_ref-:0_11-0"" class=""reference""><a href=""#cite_note-:0-11"">&#91;11&#93;</a></sup>、改まった場合には「シコテムコ・エアン・パラト」（シコツ川の・水源・そこに・ある・広い湖）と称えていたという",146,144,146,649,,,True,,,,4304,4441,20489,21023,False,,,,yes,,,,,,,,no,yes,,,,,,,,,,,no,,,,,,yes,,yes,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,yes
7040,54796,カスピ海,国,58,34,カザフスタン,58,249,カザフスタン,58,40,58,255,True,True,,True,True,,6567,6573,17566,17572,True,,,,yes,,,,,,,,no,yes,,,,,,,,,,,yes,,,,,,no,,yes,,,,,,,,,,yes,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,yes
5769,3323513,ラレオ湖,動物,67,48,アオサギ,67,177,アオサギ,67,52,67,181,True,,True,True,True,,2728,2732,8176,8180,True,,,,yes,,,,,,,,no,yes,,,,,,,,,,,yes,,,,,,yes,,yes,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,yes
770,1250740,ミラックス湖,動物,36,151,ジャンボ,36,1005,ジャンボ,36,155,36,1009,,,True,,,,2485,2489,6934,6938,False,,,,no,,,,,,,,no,no,,,,,,,,,,,no,,,,,,no,,yes,,,,,,,,,,no,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,no
2176,183867,中禅寺湖,国,84,30,フランス,84,108,フランス,84,34,84,112,,,True,True,,,3473,3477,16072,16076,False,no,,,,,,,,,,,,no,,,,,,,,,,no,no,,,,,,,,,,,,,,,,no,no,no,,no,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,no
1573,1564352,大鳥池,成因,42,0,堰止湖,42,61,堰止湖,42,3,42,64,True,,True,True,True,,2497,2500,7414,7417,True,yes,,,,,,,,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,yes,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,yes
3990,2388853,大谷池,公園,59,2,えひめ森林公園,59,166,えひめ森林公園,59,9,59,173,,True,,,,,2825,2832,10729,10736,False,yes,,,,,,,,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,yes,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,yes
530,1114951,ジ海,動物,70,4,大理鯉,70,4,大理鯉,70,7,70,7,True,,,,,,3154,3157,13321,13324,True,yes,,,,,,,,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,no,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,yes
5237,3113847,小埼沼,観光地,61,1,さきたま古墳,61,116,さきたま古墳,61,7,61,122,,True,,,,,2897,2903,9062,9068,False,yes,,,,,,,,,,,,yes,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,yes,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,na,,,,,,,,,,,,,,,,,,,,,,,,,,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,2,yes
56,1014896,小堤西池,別名,66,98,ヒクイナ,66,996,ヒクイナ,66,102,66,1000,,True,,,,,3229,3233,11996,12000,False,,,,,no,no,,,,,,,,,,,,,,,,,,no,,,,,,,,no,,,,,,,,no,no,,,,,,,,,,,,,no,,,,,,,,,,,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,0,9,1,no
6402,443223,トバ湖,国,67,127,インド,67,991,インド,67,130,67,994,,,,,True,,3618,3621,14589,14592,False,,,,,no,yes,,,,,,,,,,,,,,,,,,no,,,,,,,,yes,,,,,,,,no,no,,,,,,,,,,,,,no,,,,,,,,,,,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,,,,,,,,,,,,2,5,3,no
5195,3107872,宝蔵寺沼,所在地,51,13,・大字日野手新田・大字,51,291,・大字日野手新田・大字,51,24,51,302,,,,,True,,2870,2881,8408,8419,False,,,,,yes,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,no,yes,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,8,2,0,yes
361,1096642,荒川第一調節池,橋・トンネル,89,1,幸魂大橋,89,76,幸魂大橋,89,5,89,80,True,True,,True,True,,3478,3482,14498,14502,True,,,,,yes,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,no,yes,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,8,2,0,yes
7793,679269,ルツェルン湖,所在地,44,55,ウーリ州,44,363,ウーリ州,44,59,44,367,,,True,True,True,,2484,2488,8147,8151,False,,,,,yes,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,yes,yes,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,9,1,0,yes
3730,2354120,淡海湖,動物,64,59,タンカイザリガニ,64,262,タンカイザリガニ,64,67,64,270,True,,True,,True,,3013,3021,11654,11662,True,,,,,,yes,,,,,,,yes,,,,yes,,,,,,yes,,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,10,0,0,yes
4167,2433098,小林沼,別名,35,0,小林沼,35,6,小林沼,35,3,35,9,,,,True,,,2287,2290,4395,4398,False,,,,,,no,,,,,,,na,,,,no,,,,,,no,,no,no,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,2,7,1,no
3519,2267968,久美浜湾,形成時期,41,0,海跡湖,41,0,海跡湖,41,3,41,3,,True,,,,,2350,2353,6479,6482,False,,,,,,no,,,,,,,no,,,,na,,,,,,no,,no,no,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,2,7,1,no
6141,399336,ヴェルター湖,国内位置,42,19,オーストリア南部,42,127,オーストリア</a>南部,42,27,42,139,,True,True,,True,,2293,2301,6584,6596,True,,,,,,yes,,,,,,,yes,,,,yes,,,,,,yes,,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,10,0,0,yes
1376,145876,猪苗代湖,国,38,5,日本,38,167,日本,38,7,38,169,True,True,True,True,True,,2372,2374,5805,5807,True,,,,,,yes,,,,,,,yes,,,,yes,,,,,,yes,,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,10,0,0,yes
6508,470196,御池,動物,69,87,オシドリ,69,246,オシドリ,69,91,69,250,True,,,True,True,,2786,2790,11072,11076,True,,,,,,,,,,,,,yes,,,,,yes,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,yes
539,1114951,ジ海,動物,69,40,シロウオ,69,251,シロウオ,69,44,69,255,,,,True,True,,3134,3138,13297,13301,True,,,,,,,,,,,,,yes,,,,,yes,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,yes
4092,2390786,大切畑ため池,別名,100,154,サギ,100,888,サギ,100,156,100,890,,True,,,,,4295,4297,22505,22507,False,,,,,,,,,,,,,no,,,,,yes,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,na,,,,,no,,,,no,,,,,,,,,,,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1,no
3825,2378497,クヴィータゥルヴァトン湖,別名,42,39,Hvítárlón,42,171,Hvítárlón,42,48,42,180,,,,True,,,6153,6162,11928,11937,True,,,,,,,,,,,,,yes,,,,,yes,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,yes
1500,145876,猪苗代湖,橋・トンネル,88,226,十六橋,88,1278,十六橋,88,229,88,1281,,,,,True,,4444,4447,25593,25596,False,,,,yes,,,,,,,,no,no,,,,,,,,,,,no,,,,,,yes,yes,,,,,,,,,,,,,,,no,,,,yes,,,,,,,,,no,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,yes
7403,54796,カスピ海,産業,114,22,漁業,114,25,漁業,114,24,114,27,True,,,,True,,12342,12344,42327,42329,False,,,,yes,,,,,,,,no,yes,,,,,,,,,,,yes,,,,,,yes,yes,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,yes
8188,881742,ヴェッテルン湖,動物,68,83,Salvelinus salvelinus,68,821,Salvelinus salvelinus,68,104,68,842,True,,,,,,3499,3520,11182,11203,False,,,,yes,,,,,,,,no,na,,,,,,,,,,,yes,,,,,,no,no,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,1,yes
7699,666576,宍塚大池,動物,89,1,アカミミガメ,89,100,アカミミガメ,89,7,89,106,True,,,True,True,,3317,3323,16071,16077,True,,,,yes,,,,,,,,no,yes,,,,,,,,,,,yes,,,,,,yes,no,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,yes
